city,installation_date,count
San Anselmo,2010,13
San Anselmo,2011,14
San Anselmo,2012,27
San Anselmo,2013,30
San Anselmo,2014,16
San Anselmo,2015,1
San Anselmo,2017,1
San Bernardino,2002,2
San Bernardino,2003,2
San Bernardino,2005,5
San Bernardino,2006,5
San Bernardino,2007,6
San Bernardino,2008,10
San Bernardino,2009,23
San Bernardino,2010,29
San Bernardino,2011,40
San Bernardino,2012,80
San Bernardino,2013,133
San Bernardino,2014,174
San Bernardino,2015,254
San Bernardino,2016,361
San Bernardino,2017,400
San Bernardino,2018,252
San Bernardino,2019,133
San Bruno,2003,1
San Bruno,2004,3
San Bruno,2005,1
San Bruno,2006,4
San Bruno,2007,6
San Bruno,2008,3
San Bruno,2009,4
San Bruno,2010,5
San Bruno,2011,14
San Bruno,2012,32
San Bruno,2013,39
San Bruno,2014,4
San Bruno,2015,2
San Carlos,2001,2
San Carlos,2002,2
San Carlos,2003,5
San Carlos,2004,12
San Carlos,2005,14
San Carlos,2006,20
San Carlos,2007,28
San Carlos,2008,36
San Carlos,2009,25
San Carlos,2010,25
San Carlos,2011,45
San Carlos,2012,47
San Carlos,2013,56
San Carlos,2014,13
San Carlos,2015,1
San Carlos,2018,1
San Clemente,2001,2
San Clemente,2003,3
San Clemente,2004,4
San Clemente,2005,6
San Clemente,2006,5
San Clemente,2007,6
San Clemente,2008,12
San Clemente,2009,22
San Clemente,2010,40
San Clemente,2011,32
San Clemente,2012,64
San Clemente,2013,36
San Clemente,2014,32
San Clemente,2015,30
San Clemente,2016,3
San DIego,2012,2
San Deigo,2006,1
San Diego,2000,10
San Diego,2001,72
San Diego,2002,80
San Diego,2003,126
San Diego,2004,125
San Diego,2005,94
San Diego,2006,250
San Diego,2007,396
San Diego,2008,404
San Diego,2009,765
San Diego,2010,892
San Diego,2011,881
San Diego,2012,1046
San Diego,2013,1132
San Diego,2014,909
San Diego,2015,623
San Diego,2016,292
San Diego,2017,264
San Diego,2018,203
San Diego,2019,71
San Dimas,2002,1
San Dimas,2003,3
San Dimas,2004,1
San Dimas,2007,3
San Dimas,2008,4
San Dimas,2009,10
San Dimas,2010,19
San Dimas,2011,22
San Dimas,2012,27
San Dimas,2013,43
San Dimas,2014,30
San Dimas,2015,1
San Dimas,2016,15
San Dimas,2017,20
San Dimas,2018,3
San Fernando,2002,1
San Fernando,2007,2
San Fernando,2009,2
San Fernando,2010,1
San Fernando,2011,2
San Fernando,2012,7
San Fernando,2013,18
San Fernando,2014,9
San Fernando,2015,1
San Fernando,2016,17
San Fernando,2017,19
San Fernando,2018,1
San Francisco,1998,1
San Francisco,1999,3
San Francisco,2000,1
San Francisco,2001,19
San Francisco,2002,33
San Francisco,2003,43
San Francisco,2004,116
San Francisco,2005,81
San Francisco,2006,160
San Francisco,2007,184
San Francisco,2008,270
San Francisco,2009,739
San Francisco,2010,461
San Francisco,2011,548
San Francisco,2012,799
San Francisco,2013,560
San Francisco,2014,130
San Francisco,2015,68
San Francisco,2016,28
San Francisco,2017,23
San Francisco,2018,20
San Francisco,2019,22
San Gabriel,2001,1
San Gabriel,2002,1
San Gabriel,2004,3
San Gabriel,2005,2
San Gabriel,2006,4
San Gabriel,2007,2
San Gabriel,2008,4
San Gabriel,2009,8
San Gabriel,2010,10
San Gabriel,2011,11
San Gabriel,2012,24
San Gabriel,2013,56
San Gabriel,2014,34
San Gabriel,2015,12
San Gabriel,2016,20
San Gabriel,2017,17
San Gabriel,2018,2
San Gabriel,2019,1
San Geronimo,2002,1
San Geronimo,2004,4
San Geronimo,2006,1
San Geronimo,2007,4
San Geronimo,2008,1
San Geronimo,2009,1
San Geronimo,2010,1
San Geronimo,2013,2
San Gregorio,2006,1
San Gregorio,2007,3
San Jacinto,2002,1
San Jacinto,2003,1
San Jacinto,2005,1
San Jacinto,2006,2
San Jacinto,2007,1
San Jacinto,2008,2
San Jacinto,2009,9
San Jacinto,2010,19
San Jacinto,2011,33
San Jacinto,2012,54
San Jacinto,2013,120
San Jacinto,2014,66
San Jacinto,2015,4
San Jacinto,2016,63
San Jacinto,2017,85
San Jacinto,2018,140
San Jacinto,2019,53
San Joaquin,2007,1
San Joaquin,2011,2
San Joaquin,2012,1
San Joaquin,2013,1
San Joaquin,2014,1
San Joaquin,2017,1
San Joaquin,2018,1
San Jose,1998,1
San Jose,1999,4
San Jose,2000,7
San Jose,2001,21
San Jose,2002,48
San Jose,2003,48
San Jose,2004,90
San Jose,2005,78
San Jose,2006,148
San Jose,2007,263
San Jose,2008,371
San Jose,2009,386
San Jose,2010,575
San Jose,2011,1073
San Jose,2012,1220
San Jose,2013,1145
San Jose,2014,250
San Jose,2015,159
San Jose,2016,25
San Jose,2017,22
San Jose,2018,12
San Jose,2019,3
San Juan,2001,1
San Juan Bautista,2001,1
San Juan Bautista,2002,1
San Juan Bautista,2006,1
San Juan Bautista,2007,3
San Juan Bautista,2009,1
San Juan Bautista,2010,3
San Juan Bautista,2011,4
San Juan Bautista,2012,3
San Juan Bautista,2013,15
San Juan Bautista,2019,7
San Juan Capistrano,2001,2
San Juan Capistrano,2003,4
San Juan Capistrano,2004,6
San Juan Capistrano,2005,3
San Juan Capistrano,2006,3
San Juan Capistrano,2007,4
San Juan Capistrano,2008,8
San Juan Capistrano,2009,22
San Juan Capistrano,2010,43
San Juan Capistrano,2011,17
San Juan Capistrano,2012,26
San Juan Capistrano,2013,17
San Juan Capistrano,2014,20
San Juan Capistrano,2015,5
San Juan Capistrano,2016,4
San Juan Capistrano,2018,3
San Juan Capo,2012,1
San Juan Capo,2015,1
San Leandro,2003,2
San Leandro,2004,4
San Leandro,2005,7
San Leandro,2006,7
San Leandro,2007,12
San Leandro,2008,45
San Leandro,2009,17
San Leandro,2010,20
San Leandro,2011,19
San Leandro,2012,42
San Leandro,2013,36
San Leandro,2014,7
San Leandro,2015,3
San Leandro,2016,2
San Leandro,2017,2
San Leandro,2018,5
San Leandro,2019,2
San Lorenzo,2001,1
San Lorenzo,2004,1
San Lorenzo,2005,2
San Lorenzo,2006,2
San Lorenzo,2007,2
San Lorenzo,2008,1
San Lorenzo,2009,18
San Lorenzo,2010,6
San Lorenzo,2011,7
San Lorenzo,2012,15
San Lorenzo,2013,13
San Lorenzo,2014,2
San Lorenzo,2018,1
San Lucas,2010,1
San Luis Obispo,1999,1
San Luis Obispo,2000,2
San Luis Obispo,2001,3
San Luis Obispo,2002,8
San Luis Obispo,2003,16
San Luis Obispo,2004,19
San Luis Obispo,2005,16
San Luis Obispo,2006,22
San Luis Obispo,2007,57
San Luis Obispo,2008,40
San Luis Obispo,2009,64
San Luis Obispo,2010,59
San Luis Obispo,2011,78
San Luis Obispo,2012,81
San Luis Obispo,2013,94
San Luis Obispo,2014,71
San Luis Obispo,2015,10
San Luis Obispo,2016,3
San Luis Obispo,2018,1
San Luis Obispo,2019,2
San Marcos,2001,3
San Marcos,2002,3
San Marcos,2003,1
San Marcos,2004,5
San Marcos,2005,5
San Marcos,2006,93
San Marcos,2007,69
San Marcos,2008,14
San Marcos,2009,24
San Marcos,2010,70
San Marcos,2011,97
San Marcos,2012,111
San Marcos,2013,174
San Marcos,2014,115
San Marcos,2015,68
San Marcos,2016,48
San Marcos,2017,45
San Marcos,2018,38
San Marcos,2019,5
San Marino,2002,1
San Marino,2007,3
San Marino,2008,4
San Marino,2009,9
San Marino,2010,17
San Marino,2011,17
San Marino,2012,18
San Marino,2013,29
San Marino,2014,16
San Marino,2015,2
San Marino,2016,3
San Marino,2017,10
San Marino,2018,4
San Martin,2003,2
San Martin,2004,5
San Martin,2005,4
San Martin,2007,8
San Martin,2008,6
San Martin,2009,3
San Martin,2010,8
San Martin,2011,16
San Martin,2012,19
San Martin,2013,19
San Martin,2014,4
San Martin,2015,1
San Mateo,2001,4
San Mateo,2002,3
San Mateo,2003,9
San Mateo,2004,17
San Mateo,2005,15
San Mateo,2006,29
San Mateo,2007,30
San Mateo,2008,28
San Mateo,2009,32
San Mateo,2010,31
San Mateo,2011,51
San Mateo,2012,71
San Mateo,2013,79
San Mateo,2014,12
San Mateo,2015,4
San Mateo,2016,1
San Mateo,2017,1
San Miguel,2001,2
San Miguel,2002,2
San Miguel,2003,7
San Miguel,2004,2
San Miguel,2005,2
San Miguel,2006,1
San Miguel,2007,2
San Miguel,2008,3
San Miguel,2009,5
San Miguel,2010,9
San Miguel,2011,25
San Miguel,2012,12
San Miguel,2013,7
San Miguel,2014,2
San Miguel,2015,2
San Miguel,2016,1
San Miguel,2017,3
San Miguel,2018,19
San Miguel,2019,3
San Pablo,2001,2
San Pablo,2004,3
San Pablo,2006,3
San Pablo,2008,1
San Pablo,2009,1
San Pablo,2010,6
San Pablo,2011,1
San Pablo,2012,7
San Pablo,2013,13
San Pablo,2014,9
San Pablo,2015,3
San Pablo,2016,4
San Pablo,2017,2
San Pablo,2018,2
San Pablo,2019,3
San Pedro,2006,1
San Pedro,2012,1
San Pedro,2014,1
San Pedro,2017,1
San Quentin,2007,1
San Rafael,2000,1
San Rafael,2001,14
San Rafael,2002,12
San Rafael,2003,26
San Rafael,2004,35
San Rafael,2005,19
San Rafael,2006,50
San Rafael,2007,61
San Rafael,2008,52
San Rafael,2009,50
San Rafael,2010,41
San Rafael,2011,59
San Rafael,2012,60
San Rafael,2013,103
San Rafael,2014,17
San Rafael,2015,5
San Rafael,2017,1
San Ramon,2001,3
San Ramon,2002,4
San Ramon,2003,1
San Ramon,2004,7
San Ramon,2005,8
San Ramon,2006,11
San Ramon,2007,106
San Ramon,2008,183
San Ramon,2009,196
San Ramon,2010,55
San Ramon,2011,68
San Ramon,2012,124
San Ramon,2013,193
San Ramon,2014,38
San Ramon,2015,9
San Ramon,2016,6
San Ramon,2017,3
San Ramon,2018,32
San Ramon,2019,10
San Simeon,2006,1
San Ysidro,2006,1
San Ysidro,2008,6
San Ysidro,2009,2
San Ysidro,2011,1
San Ysidro,2012,3
San Ysidro,2015,7
San Ysidro,2016,1
San diego,2013,1
San diego,2016,1
San diego,2018,1
San gabriel,2018,1
San jacinto,2016,1
Sandiego,2013,1
Sanger,2001,1
Sanger,2002,6
Sanger,2003,3
Sanger,2004,5
Sanger,2005,11
Sanger,2006,7
Sanger,2007,12
Sanger,2008,17
Sanger,2009,15
Sanger,2010,25
Sanger,2011,39
Sanger,2012,46
Sanger,2013,52
Sanger,2014,8
Sanger,2015,5
Sanger,2016,21
Sanger,2017,62
Sanger,2018,25
Sanger,2019,1
Santa Ana,2002,3
Santa Ana,2003,3
Santa Ana,2004,11
Santa Ana,2005,5
Santa Ana,2006,7
Santa Ana,2007,19
Santa Ana,2008,14
Santa Ana,2009,34
Santa Ana,2010,90
Santa Ana,2011,108
Santa Ana,2012,112
Santa Ana,2013,154
Santa Ana,2014,125
Santa Ana,2015,60
Santa Ana,2016,170
Santa Ana,2017,135
Santa Ana,2018,62
Santa Ana,2019,5
Santa Barbara,1999,1
Santa Barbara,2000,3
Santa Barbara,2001,3
Santa Barbara,2002,9
Santa Barbara,2003,19
Santa Barbara,2004,25
Santa Barbara,2005,34
Santa Barbara,2006,51
Santa Barbara,2007,71
Santa Barbara,2008,36
Santa Barbara,2009,115
Santa Barbara,2010,136
Santa Barbara,2011,155
Santa Barbara,2012,150
Santa Barbara,2013,156
Santa Barbara,2014,108
Santa Barbara,2015,13
Santa Barbara,2016,58
Santa Barbara,2017,81
Santa Barbara,2018,13
Santa Clara,2007,1
Santa Clara,2008,1
Santa Clarita,2001,1
Santa Clarita,2003,2
Santa Clarita,2004,3
Santa Clarita,2005,1
Santa Clarita,2006,6
Santa Clarita,2007,19
Santa Clarita,2008,22
Santa Clarita,2009,21
Santa Clarita,2010,45
Santa Clarita,2011,144
Santa Clarita,2012,330
Santa Clarita,2013,568
Santa Clarita,2014,303
Santa Clarita,2015,85
Santa Clarita,2016,153
Santa Clarita,2017,212
Santa Clarita,2018,222
Santa Clarita,2019,203
Santa Cruz,1998,1
Santa Cruz,1999,2
Santa Cruz,2000,1
Santa Cruz,2001,17
Santa Cruz,2002,35
Santa Cruz,2003,29
Santa Cruz,2004,52
Santa Cruz,2005,52
Santa Cruz,2006,74
Santa Cruz,2007,127
Santa Cruz,2008,84
Santa Cruz,2009,156
Santa Cruz,2010,126
Santa Cruz,2011,122
Santa Cruz,2012,110
Santa Cruz,2013,162
Santa Cruz,2014,51
Santa Cruz,2015,14
Santa Cruz,2016,1
Santa Cruz,2017,4
Santa Cruz,2018,15
Santa Cruz,2019,3
Santa Fe Springs,2007,1
Santa Fe Springs,2009,12
Santa Fe Springs,2010,62
Santa Fe Springs,2011,26
Santa Fe Springs,2012,37
Santa Fe Springs,2013,150
Santa Fe Springs,2014,83
Santa Fe Springs,2016,6
Santa Fe Springs,2017,4
Santa Fe Springs,2018,17
Santa Margarita,2001,1
Santa Margarita,2002,1
Santa Margarita,2003,2
Santa Margarita,2004,1
Santa Margarita,2006,1
Santa Margarita,2007,2
Santa Margarita,2008,3
Santa Margarita,2009,1
Santa Margarita,2010,1
Santa Margarita,2011,5
Santa Margarita,2012,3
Santa Margarita,2013,10
Santa Margarita,2014,2
Santa Margarita,2015,3
Santa Margarita,2016,1
Santa Margarita,2017,1
Santa Maria,2001,2
Santa Maria,2002,3
Santa Maria,2003,7
Santa Maria,2004,6
Santa Maria,2005,1
Santa Maria,2006,6
Santa Maria,2007,12
Santa Maria,2008,12
Santa Maria,2009,13
Santa Maria,2010,21
Santa Maria,2011,125
Santa Maria,2012,98
Santa Maria,2013,48
Santa Maria,2014,88
Santa Maria,2015,38
Santa Maria,2016,19
Santa Maria,2017,17
Santa Maria,2018,15
Santa Maria,2019,13
Santa Monica,2002,3
Santa Monica,2003,3
Santa Monica,2004,12
Santa Monica,2005,8
Santa Monica,2006,15
Santa Monica,2007,31
Santa Monica,2008,44
Santa Monica,2009,51
Santa Monica,2010,39
Santa Monica,2011,42
Santa Monica,2012,49
Santa Monica,2013,70
Santa Monica,2014,62
Santa Monica,2015,6
Santa Monica,2016,18
Santa Monica,2017,21
Santa Monica,2018,5
Santa Nella,2014,2
Santa Paula,2004,2
Santa Paula,2005,1
Santa Paula,2006,1
Santa Paula,2007,3
Santa Paula,2008,10
Santa Paula,2009,4
Santa Paula,2010,5
Santa Paula,2011,4
Santa Paula,2012,5
Santa Paula,2013,13
Santa Paula,2014,8
Santa Paula,2015,3
Santa Paula,2016,9
Santa Paula,2017,10
Santa Paula,2018,3
Santa Rosa,1999,2
Santa Rosa,2000,1
Santa Rosa,2001,7
Santa Rosa,2002,16
Santa Rosa,2003,36
Santa Rosa,2004,83
Santa Rosa,2005,80
Santa Rosa,2006,93
Santa Rosa,2007,104
Santa Rosa,2008,140
Santa Rosa,2009,200
Santa Rosa,2010,375
Santa Rosa,2011,378
Santa Rosa,2012,238
Santa Rosa,2013,281
Santa Rosa,2014,66
Santa Rosa,2015,21
Santa Rosa,2016,2
Santa Rosa,2017,1
Santa Rosa,2018,7
Santa Rosa,2019,9
Santa Rosa Va,2013,2
Santa Rosa Va,2014,2
Santa Rosa Valley,2006,1
Santa Rosa Valley,2010,1
Santa Rosa Valley,2011,7
Santa Rosa Valley,2012,6
Santa Rosa Valley,2013,13
Santa Rosa Valley,2014,8
Santa Rosa Valley,2016,8
Santa Rosa Valley,2017,7
Santa Teresa,2004,1
Santa Ynez,2002,1
Santa Ynez,2003,5
Santa Ynez,2004,6
Santa Ynez,2005,2
Santa Ynez,2006,6
Santa Ynez,2007,6
Santa Ynez,2008,6
Santa Ynez,2009,18
Santa Ynez,2010,21
Santa Ynez,2011,19
Santa Ynez,2012,13
Santa Ynez,2013,16
Santa Ynez,2014,4
Santa Ynez,2015,1
Santa Ynez,2016,1
Santa Ysabel,2006,1
Santa Ysabel,2007,2
Santa Ysabel,2010,2
Santa Ysabel,2011,2
Santa Ysabel,2012,4
Santa Ysabel,2016,2
Santa Ysabel,2018,1
Santa clarita,2018,1
Santa maria,2019,1
Santee,2000,1
Santee,2001,5
Santee,2002,5
Santee,2003,3
Santee,2004,3
Santee,2005,4
Santee,2006,7
Santee,2007,7
Santee,2008,8
Santee,2009,27
Santee,2010,33
Santee,2011,83
Santee,2012,73
Santee,2013,56
Santee,2014,58
Santee,2015,34
Santee,2016,9
Santee,2017,27
Santee,2018,121
Santee,2019,8
Saratoga,2001,6
Saratoga,2002,11
Saratoga,2003,9
Saratoga,2004,9
Saratoga,2005,14
Saratoga,2006,28
Saratoga,2007,35
Saratoga,2008,57
Saratoga,2009,64
Saratoga,2010,86
Saratoga,2011,110
Saratoga,2012,106
Saratoga,2013,99
Saratoga,2014,19
Saratoga,2015,6
Saratoga,2016,1
Saratoga,2018,1
Saugus,2002,1
Saugus,2003,3
Saugus,2004,2
Saugus,2005,5
Saugus,2006,4
Saugus,2007,12
Saugus,2008,4
Saugus,2009,5
Saugus,2010,11
Saugus,2011,64
Saugus,2012,130
Saugus,2013,140
Saugus,2014,82
Saugus,2015,2
Saugus,2016,37
Saugus,2017,37
Saugus,2018,9
Saulsalito,2015,1
Sausalito,2001,3
Sausalito,2002,5
Sausalito,2003,1
Sausalito,2004,2
Sausalito,2005,3
Sausalito,2006,6
Sausalito,2007,7
Sausalito,2008,15
Sausalito,2009,6
Sausalito,2010,9
Sausalito,2011,16
Sausalito,2012,5
Sausalito,2013,11
Sausalito,2014,2
Scotia,2011,1
Scotia,2014,1
Scotts Valley,2000,1
Scotts Valley,2001,1
Scotts Valley,2003,5
Scotts Valley,2004,7
Scotts Valley,2005,8
Scotts Valley,2006,12
Scotts Valley,2007,13
Scotts Valley,2008,8
Scotts Valley,2009,19
Scotts Valley,2010,21
Scotts Valley,2011,21
Scotts Valley,2012,39
Scotts Valley,2013,31
Scotts Valley,2014,4
Scotts Valley,2019,2
Scottsdale,2002,2
Scottsdale,2003,1
Scottsdale,2004,6
Scottsdale,2005,11
Scottsdale,2006,16
Scottsdale,2007,26
Scottsdale,2008,52
Scottsdale,2009,4
Scripps Ranch,2002,1
Sea Ranch,2001,1
Sea Ranch,2004,3
Sea Ranch,2005,1
Sea Ranch,2006,3
Sea Ranch,2007,2
Sea Ranch,2011,3
Sea Ranch,2016,1
Seal Beach,2003,2
Seal Beach,2004,3
Seal Beach,2005,10
Seal Beach,2006,1
Seal Beach,2007,2
Seal Beach,2008,10
Seal Beach,2009,12
Seal Beach,2010,23
Seal Beach,2011,17
Seal Beach,2012,14
Seal Beach,2013,30
Seal Beach,2014,15
Seal Beach,2015,6
Seal Beach,2016,13
Seal Beach,2017,11
Seal beach,2018,1
Seaside,2004,2
Seaside,2005,1
Seaside,2006,2
Seaside,2007,4
Seaside,2008,5
Seaside,2009,1
Seaside,2010,6
Seaside,2011,7
Seaside,2012,9
Seaside,2013,12
Seaside,2014,9
Seaside,2015,4
Sebastopol,1998,1
Sebastopol,2001,5
Sebastopol,2002,19
Sebastopol,2003,57
Sebastopol,2004,88
Sebastopol,2005,77
Sebastopol,2006,53
Sebastopol,2007,60
Sebastopol,2008,61
Sebastopol,2009,115
Sebastopol,2010,109
Sebastopol,2011,133
Sebastopol,2012,82
Sebastopol,2013,87
Sebastopol,2014,28
Sebastopol,2015,8
Sebastopol,2018,2
Sedona,2003,1
Sedona,2004,3
Sedona,2005,6
Sedona,2006,13
Sedona,2007,7
Sedona,2008,16
Sedona,2009,6
Selma,2003,2
Selma,2004,2
Selma,2005,3
Selma,2006,6
Selma,2007,4
Selma,2008,9
Selma,2009,4
Selma,2010,18
Selma,2011,16
Selma,2012,25
Selma,2013,36
Selma,2014,1
Selma,2015,4
Selma,2016,68
Selma,2017,15
Selma,2018,1
Selma,2019,1
Sequoia National Park,2012,1
Shafter,2007,4
Shafter,2008,2
Shafter,2009,5
Shafter,2010,7
Shafter,2011,21
Shafter,2012,18
Shafter,2013,19
Shafter,2014,7
Shafter,2015,4
Shafter,2016,148
Shafter,2017,125
Shafter,2018,171
Shafter,2019,79
Shandon,2002,1
Shandon,2003,1
Shandon,2009,1
Shandon,2011,1
Shandon,2012,1
Shandon,2013,2
Shasta,2004,1
Shasta,2007,1
Shasta,2009,1
Shasta,2010,1
Shasta,2012,1
Shasta,2013,1
Shasta Lake,2011,1
Shasta Lake,2012,1
Shaver Lake,2004,1
Shaver Lake,2006,1
Shaver Lake,2007,1
Shaver Lake,2010,2
Sheep Ranch,2006,1
Sheep Ranch,2013,1
Shell Beach,2003,1
Shell Beach,2007,1
Shell Beach,2009,1
Shell Beach,2010,1
Shell Beach,2012,2
Sheridan,2003,1
Sheridan,2005,1
Sheridan,2006,1
Sheridan,2008,1
Sheridan,2010,1
Sheridan,2011,2
Sheridan,2012,2
Sheridan,2013,2
Sheridan,2014,2
Shingle Springs,2001,3
Shingle Springs,2002,5
Shingle Springs,2003,8
Shingle Springs,2004,14
Shingle Springs,2005,8
Shingle Springs,2006,11
Shingle Springs,2007,20
Shingle Springs,2008,18
Shingle Springs,2009,32
Shingle Springs,2010,36
Shingle Springs,2011,33
Shingle Springs,2012,38
Shingle Springs,2013,38
Shingle Springs,2014,5
Shingle Springs,2015,7
Shingle Springs,2018,1
Shingletown,2004,3
Shingletown,2006,2
Shingletown,2007,1
Shingletown,2008,4
Shingletown,2009,3
Shingletown,2010,3
Shingletown,2011,4
Shingletown,2012,8
Shingletown,2013,3
Shingletown,2014,3
Shoshone,2011,1
Show Low,2007,2
Show Low,2008,2
Sierra City,2012,1
Sierra Madre,2002,2
Sierra Madre,2004,2
Sierra Madre,2005,2
Sierra Madre,2006,2
Sierra Madre,2007,1
Sierra Madre,2008,3
Sierra Madre,2009,18
Sierra Madre,2010,6
Sierra Madre,2011,6
Sierra Madre,2012,22
Sierra Madre,2013,15
Sierra Madre,2014,15
Sierra Madre,2015,1
Sierra Madre,2016,5
Sierra Madre,2017,4
Sierra Madre,2018,4
Sierra Vista,2007,1
Signal Hill,2006,1
Signal Hill,2007,1
Signal Hill,2009,2
Signal Hill,2010,2
Signal Hill,2011,1
Signal Hill,2012,35
Signal Hill,2013,58
Signal Hill,2014,53
Signal Hill,2015,3
Signal Hill,2016,11
Signal Hill,2017,5
Signal Hill,2018,8
Signal Hill,2019,1
Siloam Springs,2010,2
Silver Lake,2012,1
Silverado,2001,1
Silverado,2005,1
Silverado,2009,3
Silverado,2010,1
Silverado,2011,1
Silverado,2012,2
Silverado,2013,5
Silverado,2015,1
Silverado,2016,2
Silverado,2017,1
Simi Valley,2001,3
Simi Valley,2002,8
Simi Valley,2003,6
Simi Valley,2004,17
Simi Valley,2005,11
Simi Valley,2006,8
Simi Valley,2007,32
Simi Valley,2008,16
Simi Valley,2009,26
Simi Valley,2010,49
Simi Valley,2011,171
Simi Valley,2012,268
Simi Valley,2013,334
Simi Valley,2014,315
Simi Valley,2015,11
Simi Valley,2016,156
Simi Valley,2017,191
Simi Valley,2018,56
Simi Valley,2019,18
Simi Vallley,2002,1
Simi valley,2017,1
Simi valley,2018,1
Skyforest,2003,1
Smartsville,2005,1
Smartsville,2009,1
Smartsville,2010,8
Smartsville,2011,5
Smartsville,2013,8
Smartsville,2014,12
Smartsville,2015,12
Smartsville,2016,3
Smartville,2004,2
Smartville,2005,2
Smartville,2006,2
Smartville,2007,1
Smartville,2012,1
Smartville,2013,1
Sn Bernrdno,2014,1
Snelling,2008,2
Snelling,2010,2
Snelling,2012,7
Snelling,2013,4
Snelling,2014,2
Snelling,2015,2
Snelling,2016,2
Snowflake,2005,1
Snowflake,2006,1
Snowflake,2007,2
Soda Springs,2004,1
Solana Beach,2001,1
Solana Beach,2002,2
Solana Beach,2003,1
Solana Beach,2004,1
Solana Beach,2005,1
Solana Beach,2006,3
Solana Beach,2007,10
Solana Beach,2008,11
Solana Beach,2009,26
Solana Beach,2010,15
Solana Beach,2011,17
Solana Beach,2012,17
Solana Beach,2013,19
Solana Beach,2014,13
Solana Beach,2015,8
Solana Beach,2017,2
Solana Beach,2018,1
Soledad,2000,1
Soledad,2008,1
Soledad,2009,94
Soledad,2010,1
Soledad,2011,24
Soledad,2012,9
Soledad,2013,7
Soledad,2014,7
Soledad,2015,14
Soledad,2016,22
Soledad,2017,16
Soledad,2018,15
Soledad,2019,2
Solvang,2003,1
Solvang,2004,4
Solvang,2005,3
Solvang,2007,9
Solvang,2008,5
Solvang,2009,9
Solvang,2010,9
Solvang,2011,9
Solvang,2012,7
Solvang,2013,12
Solvang,2015,2
Somerset,2002,2
Somerset,2003,1
Somerset,2004,4
Somerset,2005,2
Somerset,2006,6
Somerset,2007,3
Somerset,2008,2
Somerset,2009,7
Somerset,2010,4
Somerset,2011,5
Somerset,2012,4
Somerset,2013,4
Somerset,2014,2
Somerton,2007,2
Somis,2003,1
Somis,2004,2
Somis,2005,1
Somis,2006,3
Somis,2007,4
Somis,2008,2
Somis,2009,5
Somis,2010,2
Somis,2011,4
Somis,2012,5
Somis,2013,9
Somis,2014,7
Somis,2016,5
Somis,2017,6
Somis,2018,1
Sonoma,2000,1
Sonoma,2002,3
Sonoma,2003,8
Sonoma,2004,16
Sonoma,2005,20
Sonoma,2006,31
Sonoma,2007,69
Sonoma,2008,54
Sonoma,2009,81
Sonoma,2010,96
Sonoma,2011,108
Sonoma,2012,54
Sonoma,2013,70
Sonoma,2014,29
Sonoma,2015,3
Sonora,2001,2
Sonora,2003,2
Sonora,2004,6
Sonora,2005,12
Sonora,2006,28
Sonora,2007,20
Sonora,2008,23
Sonora,2009,13
Sonora,2010,21
Sonora,2011,15
Sonora,2012,13
Sonora,2013,17
Sonora,2014,4
Sonora,2017,2
Soquel,1999,3
Soquel,2001,3
Soquel,2002,2
Soquel,2003,8
Soquel,2004,7
Soquel,2005,11
Soquel,2006,15
Soquel,2007,19
Soquel,2008,17
Soquel,2009,18
Soquel,2010,24
Soquel,2011,17
Soquel,2012,23
Soquel,2013,13
Soquel,2014,3
Soquel,2015,3
Soquel,2016,1
Sorrento Valley,2007,1
Soulsbyville,2006,1
Soulsbyville,2009,1
Soulsbyville,2011,2
Soulsbyville,2012,1
Soulsbyville,2013,1
Soulsbyville,2014,1
South Angwin,2002,1
South El Monte,2003,1
South El Monte,2008,1
South El Monte,2010,1
South El Monte,2011,2
South El Monte,2012,2
South El Monte,2013,4
South El Monte,2014,4
South El Monte,2015,1
South El Monte,2016,7
South El Monte,2017,2
South GAte,2016,1
South Gate,2004,1
South Gate,2007,1
South Gate,2008,1
South Gate,2009,2
South Gate,2010,3
South Gate,2011,1
South Gate,2012,12
South Gate,2013,18
South Gate,2014,21
South Gate,2015,5
South Gate,2016,25
South Gate,2017,18
South Gate,2018,5
South Gate,2019,6
South Laguna,2005,1
South Laguna,2007,1
South Laguna,2011,2
South Laguna,2012,1
South Pasadena,2002,1
South Pasadena,2005,3
South Pasadena,2006,1
South Pasadena,2007,10
South Pasadena,2008,12
South Pasadena,2009,11
South Pasadena,2010,19
South Pasadena,2011,17
South Pasadena,2012,18
South Pasadena,2013,22
South Pasadena,2014,12
South Pasadena,2016,18
South Pasadena,2017,8
South Pasadena,2018,4
South San Francisco,2002,1
South San Francisco,2003,1
South San Francisco,2004,3
South San Francisco,2005,6
South San Francisco,2006,7
South San Francisco,2007,6
South San Francisco,2008,4
South San Francisco,2009,6
South San Francisco,2010,9
South San Francisco,2011,13
South San Francisco,2012,31
South San Francisco,2013,43
South San Francisco,2014,17
South San Francisco,2015,2
South San Francisco,2016,1
South San Francisco,2017,10
South San Francisco,2018,14
South gate,2017,1
South gate,2018,1
Spreckels,2008,1
Spreckels,2010,1
Spreckels,2014,1
Spring Valley,2001,1
Spring Valley,2002,5
Spring Valley,2003,5
Spring Valley,2004,4
Spring Valley,2005,3
Spring Valley,2006,5
Spring Valley,2007,11
Spring Valley,2008,7
Spring Valley,2009,26
Spring Valley,2010,40
Spring Valley,2011,35
Spring Valley,2012,62
